id,geographic_area_name,estimate_total,estimate_total_less_than_10_minutes,estimate_total_10_to_14_minutes,estimate_total_15_to_19_minutes,estimate_total_20_to_24_minutes,estimate_total_25_to_29_minutes,estimate_total_30_to_34_minutes,estimate_total_35_to_44_minutes,estimate_total_45_to_59_minutes,estimate_total_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab,estimate_total_public_transportation_excluding_taxicab_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_bus,estimate_total_public_transportation_excluding_taxicab_bus_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_bus_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_bus_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_bus_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_bus_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_bus_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_bus_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_bus_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_bus_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_60_or_more_minutes,estimate_total_walked,estimate_total_walked_less_than_10_minutes,estimate_total_walked_10_to_14_minutes,estimate_total_walked_15_to_19_minutes,estimate_total_walked_20_to_24_minutes,estimate_total_walked_25_to_29_minutes,estimate_total_walked_30_to_34_minutes,estimate_total_walked_35_to_44_minutes,estimate_total_walked_45_to_59_minutes,estimate_total_walked_60_or_more_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means,estimate_total_taxicab_motorcycle_bicycle_or_other_means_less_than_10_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes
1500000US530330105005,"Block Group 5, Census Tract 105, King County, Washington",1094,25,78,102,104,91,105,233,279,77,381,0,0,27,21,37,20,0,228,48,381,0,0,27,21,37,20,0,228,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330106001,"Block Group 1, Census Tract 106, King County, Washington",861,144,76,119,34,33,214,27,119,95,174,0,0,0,34,0,91,0,40,9,174,0,0,0,34,0,91,0,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,32,17,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0
1500000US530330106002,"Block Group 2, Census Tract 106, King County, Washington",840,130,0,20,242,101,85,103,124,35,166,0,0,0,15,0,33,44,56,18,166,0,0,0,15,0,33,44,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0
1500000US530330106003,"Block Group 3, Census Tract 106, King County, Washington",875,66,43,9,153,26,95,196,207,80,235,0,0,0,81,0,0,53,70,31,235,0,0,0,81,0,0,53,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,16,0,18
1500000US530330106004,"Block Group 4, Census Tract 106, King County, Washington",674,63,54,95,120,49,157,92,32,12,90,0,0,43,1,0,46,0,0,0,72,0,0,43,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,51,50,0,0,0,0,1,0,0,0,13,13,0,0,0,0,0,0,0,0
1500000US530330106005,"Block Group 5, Census Tract 106, King County, Washington",641,81,32,78,96,35,115,39,133,32,43,0,0,0,0,0,0,13,30,0,43,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,0,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330106006,"Block Group 6, Census Tract 106, King County, Washington",720,0,26,26,139,31,130,77,98,193,228,0,0,0,21,0,51,13,66,77,228,0,0,0,21,0,51,13,66,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,14,0,0,0,0,16,18,0,0,0,18,0,0,0,0,0
1500000US530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",1344,29,62,82,225,95,377,135,192,147,354,0,0,0,0,0,89,79,91,95,354,0,0,0,0,0,89,79,91,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,38,0,0,0,0,11,0,0,0,27
1500000US530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",752,7,25,115,95,19,141,180,56,114,238,0,0,35,0,0,24,59,18,102,227,0,0,35,0,0,24,59,18,91,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,32,0,0,7,0,0,8,17,0,0
1500000US530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",690,48,24,15,115,50,146,82,133,77,168,0,0,0,0,15,48,35,22,48,168,0,0,0,0,15,48,35,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,6,0,0,0
1500000US530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",605,65,21,26,214,25,50,47,58,99,132,11,0,0,0,0,0,47,10,64,132,11,0,0,0,0,0,47,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",507,39,24,79,35,22,121,89,17,81,122,0,0,5,0,22,14,0,8,73,114,0,0,5,0,22,14,0,0,73,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0
1500000US530330108001,"Block Group 1, Census Tract 108, King County, Washington",661,40,93,62,57,53,112,81,69,94,128,0,0,7,8,0,17,18,20,58,128,0,0,7,8,0,17,18,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
1500000US530330108002,"Block Group 2, Census Tract 108, King County, Washington",626,21,102,92,140,65,34,51,84,37,107,21,0,0,0,0,8,0,59,19,107,21,0,0,0,0,8,0,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330108003,"Block Group 3, Census Tract 108, King County, Washington",1166,132,139,103,232,30,261,70,112,87,178,15,0,0,0,0,68,29,22,44,178,15,0,0,0,0,68,29,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,0,10,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0
1500000US530330109001,"Block Group 1, Census Tract 109, King County, Washington",386,57,30,73,42,8,42,44,30,60,73,0,0,7,0,0,13,2,13,38,73,0,0,7,0,0,13,2,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,49,22,0,7,0,0,0,0,11,9
1500000US530330109002,"Block Group 2, Census Tract 109, King County, Washington",265,0,40,28,39,0,82,41,35,0,69,0,0,0,8,0,19,20,22,0,69,0,0,0,8,0,19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0
1500000US530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",498,0,36,59,54,37,53,117,99,43,136,0,0,0,0,0,18,24,51,43,87,0,0,0,0,0,0,24,20,43,49,0,0,0,0,0,18,0,31,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0
1500000US530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",410,10,9,195,56,0,40,33,24,43,54,0,0,0,26,0,0,0,11,17,28,0,0,0,0,0,0,0,11,17,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0
1500000US530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",847,56,5,155,92,28,111,87,244,69,238,0,0,0,19,12,41,10,113,43,26,0,0,0,0,12,5,0,0,9,212,0,0,0,19,0,36,10,113,34,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,21,0,0,0,0,0,9,12,0,0
1500000US530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",581,13,140,129,46,0,143,25,14,71,133,0,0,0,22,0,66,0,11,34,133,0,0,0,22,0,66,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,22,22,0,0,0,0,3,0
1500000US530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",862,47,80,65,167,17,319,110,28,29,188,0,0,13,6,0,73,56,28,12,168,0,0,13,6,0,62,56,19,12,20,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,57,47,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,7
1500000US530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",678,0,41,135,90,33,219,36,90,34,162,0,0,0,21,0,70,0,37,34,162,0,0,0,21,0,70,0,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",514,0,0,186,38,24,148,30,23,65,142,0,0,0,0,0,59,0,18,65,59,0,0,0,0,0,19,0,0,40,83,0,0,0,0,0,40,0,18,25,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,12,0,0,0,12,0,0,0,0,0
1500000US530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",1001,55,11,190,162,30,89,191,238,35,339,0,0,18,10,20,32,124,113,22,65,0,0,18,0,0,3,24,8,12,256,0,0,0,10,20,29,82,105,10,18,0,0,0,0,0,0,18,0,0,11,11,0,0,0,0,0,0,0,0,22,9,0,0,0,10,0,0,0,3
1500000US530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",761,11,71,46,200,28,191,66,92,56,271,0,0,0,43,21,14,56,81,56,53,0,0,0,10,21,14,0,8,0,218,0,0,0,33,0,0,56,73,56,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,11,0
1500000US530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",597,12,18,47,69,13,152,105,106,75,101,12,0,0,11,0,27,0,11,40,63,12,0,0,11,0,0,0,0,40,38,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",726,7,18,122,53,111,88,117,200,10,176,0,0,0,0,0,13,32,131,0,50,0,0,0,0,0,13,9,28,0,126,0,0,0,0,0,0,23,103,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",595,14,0,145,160,30,81,53,87,25,147,0,0,23,17,0,36,12,59,0,132,0,0,23,17,0,36,6,50,0,15,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",567,57,33,100,89,57,104,88,0,39,61,0,0,0,0,0,0,22,0,39,51,0,0,0,0,0,0,12,0,39,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0
1500000US530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",568,0,18,146,106,26,109,38,66,59,122,0,0,0,0,26,22,7,42,25,53,0,0,0,0,7,14,0,7,25,50,0,0,0,0,0,8,7,35,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330112001,"Block Group 1, Census Tract 112, King County, Washington",565,37,81,72,117,23,22,21,73,119,120,0,0,0,12,0,0,10,7,91,100,0,0,0,12,0,0,10,7,71,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,31,9,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330112002,"Block Group 2, Census Tract 112, King County, Washington",437,76,16,42,22,15,40,68,98,60,76,0,6,0,0,0,0,16,2,52,66,0,6,0,0,0,0,16,2,42,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,51,41,0,0,0,0,10,0,0,0,9,0,0,9,0,0,0,0,0,0
1500000US530330112003,"Block Group 3, Census Tract 112, King County, Washington",750,122,30,110,120,28,69,59,83,129,213,42,0,0,10,0,21,34,0,106,171,0,0,0,10,0,21,34,0,106,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,30,0,19,0,0,0,0,0,20,0,0,0,0,13,7,0,0,0
1500000US530330113001,"Block Group 1, Census Tract 113, King County, Washington",735,97,42,97,103,129,73,46,79,69,130,0,15,0,0,20,0,17,41,37,130,0,15,0,0,20,0,17,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330113002,"Block Group 2, Census Tract 113, King County, Washington",897,195,70,103,174,27,137,24,128,39,95,0,0,0,16,0,12,0,67,0,95,0,0,0,16,0,12,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330113003,"Block Group 3, Census Tract 113, King County, Washington",761,74,56,120,203,32,104,19,98,55,56,0,0,0,0,0,13,0,12,31,41,0,0,0,0,0,13,0,12,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330113004,"Block Group 4, Census Tract 113, King County, Washington",433,23,62,16,115,85,80,38,14,0,66,0,0,0,41,0,14,11,0,0,66,0,0,0,41,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0
1500000US530330113005,"Block Group 5, Census Tract 113, King County, Washington",614,34,17,92,23,118,163,62,81,24,139,0,0,0,0,39,42,9,25,24,139,0,0,0,0,39,42,9,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0
1500000US530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",785,0,24,98,138,77,207,66,104,71,180,0,0,0,27,11,49,28,38,27,180,0,0,0,27,11,49,28,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
1500000US530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",865,26,36,156,100,60,205,55,171,56,300,0,0,0,40,0,98,29,77,56,300,0,0,0,40,0,98,29,77,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",787,26,86,64,102,104,167,74,95,69,162,19,0,0,9,29,38,0,49,18,162,19,0,0,9,29,38,0,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0
1500000US530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",863,74,74,147,122,25,177,38,135,71,170,0,27,0,0,0,85,14,0,44,170,0,27,0,0,0,85,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,9,0,0,0,0,10,0,33,24,0,9,0,0,0,0,0,0
1500000US530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",777,12,10,73,112,87,138,97,161,87,204,0,0,15,21,22,17,52,62,15,204,0,0,15,21,22,17,52,62,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",659,47,50,111,82,27,103,88,78,73,117,0,18,0,5,0,9,45,36,4,117,0,18,0,5,0,9,45,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0
1500000US530330115001,"Block Group 1, Census Tract 115, King County, Washington",983,52,22,79,72,90,168,204,182,114,220,0,0,0,12,31,40,72,53,12,212,0,0,0,12,23,40,72,53,12,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,8,7,0,9,11,0,21
1500000US530330115002,"Block Group 2, Census Tract 115, King County, Washington",842,37,68,63,78,86,165,71,170,104,142,0,0,0,0,52,12,15,10,53,142,0,0,0,0,52,12,15,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,7,10,0,9
1500000US530330115003,"Block Group 3, Census Tract 115, King County, Washington",921,32,62,128,76,134,121,155,112,101,279,0,13,0,29,11,38,67,71,50,270,0,13,0,29,11,38,67,62,50,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0,0,16,0,0,0,0
1500000US530330116001,"Block Group 1, Census Tract 116, King County, Washington",1019,0,125,212,33,70,128,268,170,13,263,0,0,0,20,36,0,106,88,13,234,0,0,0,20,36,0,90,88,0,13,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,16,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330116002,"Block Group 2, Census Tract 116, King County, Washington",432,17,31,64,89,19,94,27,65,26,48,0,0,0,0,19,0,0,16,13,48,0,0,0,0,19,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,45,0,0,16,0,0,0,0,16,13
1500000US530330116003,"Block Group 3, Census Tract 116, King County, Washington",431,0,13,15,113,14,81,46,93,56,77,0,0,0,0,0,19,19,39,0,77,0,0,0,0,0,19,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0
1500000US530330116004,"Block Group 4, Census Tract 116, King County, Washington",306,13,12,70,69,17,65,23,37,0,9,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330116005,"Block Group 5, Census Tract 116, King County, Washington",678,54,57,45,96,37,80,81,161,67,118,16,0,0,0,0,0,15,50,37,100,16,0,0,0,0,0,15,50,19,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,73,0,57,0,16,0,0,0,0,0,40,0,0,13,0,0,14,0,13,0
1500000US530330116006,"Block Group 6, Census Tract 116, King County, Washington",515,84,28,100,47,81,23,42,24,86,78,0,0,0,0,12,0,0,13,53,65,0,0,0,0,12,0,0,0,53,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,17,0,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19
1500000US530330117001,"Block Group 1, Census Tract 117, King County, Washington",786,59,25,16,126,73,189,137,85,76,153,15,0,0,24,0,68,10,0,36,67,0,0,0,24,0,7,0,0,36,25,15,0,0,0,0,0,10,0,0,61,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330117002,"Block Group 2, Census Tract 117, King County, Washington",723,23,40,113,89,0,181,103,68,106,173,9,0,0,0,0,27,46,8,83,105,9,0,0,0,0,0,23,0,73,68,0,0,0,0,0,27,23,8,10,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
1500000US530330117003,"Block Group 3, Census Tract 117, King County, Washington",706,56,20,106,50,50,152,46,147,79,196,0,0,0,26,35,42,11,64,18,119,0,0,0,26,0,11,0,64,18,46,0,0,0,0,35,0,11,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,13,0
1500000US530330117004,"Block Group 4, Census Tract 117, King County, Washington",356,46,77,29,29,21,80,42,14,18,42,0,0,0,0,10,0,12,14,6,14,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,12,0,6,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0
1500000US530330118001,"Block Group 1, Census Tract 118, King County, Washington",395,39,0,39,35,78,0,88,61,55,90,0,0,39,0,0,0,19,16,16,58,0,0,39,0,0,0,19,0,0,32,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330118002,"Block Group 2, Census Tract 118, King County, Washington",560,16,63,32,127,0,72,100,59,91,124,0,0,0,24,0,0,0,59,41,44,0,0,0,0,0,0,0,44,0,65,0,0,0,24,0,0,0,0,41,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330118003,"Block Group 3, Census Tract 118, King County, Washington",725,0,0,160,195,36,148,76,94,16,169,0,0,48,0,0,26,15,64,16,133,0,0,48,0,0,26,15,44,0,16,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330118004,"Block Group 4, Census Tract 118, King County, Washington",655,60,0,88,156,0,101,38,158,54,175,0,0,14,0,0,31,0,91,39,175,0,0,14,0,0,31,0,91,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330118005,"Block Group 5, Census Tract 118, King County, Washington",972,7,0,47,310,14,227,88,158,121,384,0,0,0,112,0,20,58,73,121,360,0,0,0,112,0,20,58,73,97,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330118006,"Block Group 6, Census Tract 118, King County, Washington",955,29,34,133,108,61,380,35,52,123,204,0,0,0,0,16,29,18,28,113,108,0,0,0,0,0,29,0,0,79,96,0,0,0,0,16,0,18,28,34,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330119001,"Block Group 1, Census Tract 119, King County, Washington",1177,9,61,197,147,22,213,128,294,106,129,0,0,0,0,0,56,0,11,62,84,0,0,0,0,0,11,0,11,62,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
